 # List of the points along the MEP in the form 
 # x(1) x(2)... x(n) E(x)
          0.25608288          1.47451685         -4.47056686
          0.25598409          1.47137681         -4.47890842
          0.25588446          1.46823680         -4.48732079
          0.25578399          1.46509681         -4.49580384
          0.25568269          1.46195685         -4.50435740
          0.25558055          1.45881692         -4.51298132
          0.25547757          1.45567702         -4.52167544
          0.25537375          1.45253714         -4.53043960
          0.25526910          1.44939729         -4.53927362
          0.25516360          1.44625747         -4.54817735
          0.25505727          1.44311768         -4.55715062
          0.25495010          1.43997791         -4.56619324
          0.25484209          1.43683818         -4.57530504
          0.25473323          1.43369847         -4.58448584
          0.25462354          1.43055880         -4.59373546
          0.25451300          1.42741915         -4.60305371
          0.25440161          1.42427953         -4.61244041
          0.25428939          1.42113994         -4.62189536
          0.25417632          1.41800039         -4.63141836
          0.25406240          1.41486086         -4.64100923
          0.25394764          1.41172136         -4.65066776
          0.25383203          1.40858190         -4.66039375
          0.25371557          1.40544247         -4.67018699
          0.25359826          1.40230306         -4.68004728
          0.25348010          1.39916369         -4.68997440
          0.25336109          1.39602436         -4.69996814
          0.25324123          1.39288505         -4.71002828
          0.25312052          1.38974578         -4.72015461
          0.25299896          1.38660654         -4.73034690
          0.25287654          1.38346733         -4.74060492
          0.25275326          1.38032816         -4.75092845
          0.25262913          1.37718902         -4.76131726
          0.25250414          1.37404991         -4.77177111
          0.25237829          1.37091084         -4.78228977
          0.25225158          1.36777181         -4.79287300
          0.25212401          1.36463281         -4.80352055
          0.25199557          1.36149384         -4.81423219
          0.25186628          1.35835491         -4.82500767
          0.25173612          1.35521601         -4.83584673
          0.25160509          1.35207715         -4.84674912
          0.25147319          1.34893833         -4.85771460
          0.25134043          1.34579955         -4.86874289
          0.25120680          1.34266080         -4.87983375
          0.25107230          1.33952208         -4.89098690
          0.25093692          1.33638341         -4.90220208
          0.25080067          1.33324477         -4.91347903
          0.25066354          1.33010617         -4.92481747
          0.25052554          1.32696761         -4.93621713
          0.25038666          1.32382909         -4.94767773
          0.25024690          1.32069061         -4.95919900
          0.25010626          1.31755217         -4.97078064
          0.24996473          1.31441376         -4.98242239
          0.24982233          1.31127540         -4.99412394
          0.24967903          1.30813708         -5.00588502
          0.24953485          1.30499880         -5.01770533
          0.24938978          1.30186055         -5.02958458
          0.24924382          1.29872235         -5.04152247
          0.24909696          1.29558420         -5.05351869
          0.24894922          1.29244608         -5.06557296
          0.24880057          1.28930800         -5.07768496
          0.24865103          1.28616997         -5.08985439
          0.24850059          1.28303198         -5.10208094
          0.24834925          1.27989404         -5.11436429
